Name,TR,TIM,MEM,FR,POW,EN
app4,1,65.86,896772.0,1200.0,91.72,6039.57
app4,1,65.75,891336.0,1200.0,91.7,6029.18
app4,1,65.82,867668.0,1200.0,91.66,6035.67
app4,1,65.75,884192.0,1200.0,91.67,6032.01
app4,1,66.22,879552.0,1200.0,91.67,6074.35
app4,1,65.82,895884.0,1200.0,91.68,6037.25
app4,1,65.76,869332.0,1200.0,91.7,6033.61
app4,1,65.76,886760.0,1200.0,91.71,6032.96
app4,1,65.89,871508.0,1200.0,91.67,6040.66
app4,1,65.94,868584.0,1200.0,91.67,6045.52
app4,2,33.24,885564.0,1200.0,95.08,3161.39
app4,2,33.54,884152.0,1200.0,94.99,3186.79
app4,2,33.11,890292.0,1200.0,95.15,3149.77
app4,2,33.49,890276.0,1200.0,95.1,3185.61
app4,2,33.51,895796.0,1200.0,95.08,3185.26
app4,2,33.41,880296.0,1200.0,95.12,3181.64
app4,2,33.53,885300.0,1200.0,95.02,3187.76
app4,2,33.49,879964.0,1200.0,95.08,3185.04
app4,2,33.54,886580.0,1200.0,95.11,3190.92
app4,2,33.29,878700.0,1200.0,95.12,3167.57
app4,4,20.39,878508.0,1200.0,99.2,2023.44
app4,4,20.37,889092.0,1200.0,99.12,2017.45
app4,4,19.26,878640.0,1200.0,99.61,1922.62
app4,4,20.39,881516.0,1200.0,99.1,2021.95
app4,4,20.49,885924.0,1200.0,99.11,2031.71
app4,4,19.33,883132.0,1200.0,99.56,1926.55
app4,4,20.37,883788.0,1200.0,99.09,2022.22
app4,4,20.4,883224.0,1200.0,99.2,2023.9
app4,4,20.43,877844.0,1200.0,99.11,2027.11
app4,4,20.41,885236.0,1200.0,99.1,2021.96
app4,8,12.24,878468.0,1200.0,104.65,1282.38
app4,8,12.24,879812.0,1200.0,104.64,1282.46
app4,8,12.24,887048.0,1200.0,104.68,1277.57
app4,8,12.24,884208.0,1200.0,104.64,1282.51
app4,8,12.24,878756.0,1200.0,104.61,1281.87
app4,8,12.24,870420.0,1200.0,104.64,1282.43
app4,8,12.24,871048.0,1200.0,104.68,1277.72
app4,8,12.25,878832.0,1200.0,104.62,1282.0
app4,8,12.24,880264.0,1200.0,104.66,1282.55
app4,8,12.24,890512.0,1200.0,104.69,1283.1
app4,16,10.42,883624.0,1200.0,107.88,1122.07
app4,16,10.43,881736.0,1200.0,108.06,1129.74
app4,16,10.44,886036.0,1200.0,107.91,1128.2
app4,16,10.43,866588.0,1200.0,107.77,1126.87
app4,16,10.44,884280.0,1200.0,107.86,1126.23
app4,16,10.44,880220.0,1200.0,107.74,1126.38
app4,16,10.44,868492.0,1200.0,107.9,1127.85
app4,16,10.44,881144.0,1200.0,107.95,1127.17
app4,16,10.45,879976.0,1200.0,107.94,1128.59
app4,16,10.44,874096.0,1200.0,107.87,1128.28
app4,32,10.45,882252.0,1200.0,107.61,1130.33
app4,32,10.45,889456.0,1200.0,107.91,1128.18
app4,32,10.44,888316.0,1200.0,107.78,1126.68
app4,32,10.42,888648.0,1200.0,107.85,1127.57
app4,32,10.43,880036.0,1200.0,107.75,1126.52
app4,32,10.44,875896.0,1200.0,107.93,1127.06
app4,32,10.43,873512.0,1200.0,107.68,1125.92
app4,32,10.41,879316.0,1200.0,107.99,1123.42
app4,32,10.43,865092.0,1200.0,107.68,1124.59
app4,32,10.44,883804.0,1200.0,107.92,1128.32
app4,1,49.41,892568.0,1600.0,95.28,4711.58
app4,1,49.39,864576.0,1600.0,95.26,4705.37
app4,1,49.39,886128.0,1600.0,95.22,4703.92
app4,1,49.37,882804.0,1600.0,95.23,4704.42
app4,1,49.37,870972.0,1600.0,95.29,4707.24
app4,1,49.4,894056.0,1600.0,95.25,4705.05
app4,1,49.37,889528.0,1600.0,95.27,4701.53
app4,1,49.37,881060.0,1600.0,95.29,4702.3
app4,1,49.76,896132.0,1600.0,95.27,4739.59
app4,1,49.44,897180.0,1600.0,95.25,4711.25
app4,2,25.7,886424.0,1600.0,99.47,2561.26
