FR,TIM,EN,DC,TR,Name
1200.0,252787,25227.7,13884.2,1,sort
1200.0,252531,24521.4,13214.3,1,sort
1200.0,252594,24530.6,13193.3,1,sort
1200.0,252521,24528.6,13185.2,1,sort
1200.0,252423,24514.8,13202.6,1,sort
1200.0,252594,24495.8,13194.1,1,sort
1200.0,252606,24521.1,13193.8,1,sort
1200.0,252533,24272.6,13036.9,1,sort
1200.0,252581,24523.7,13189.3,1,sort
1200.0,252540,24179.5,13024.3,1,sort
1200.0,152990,15178.5,8330.21,2,sort
1200.0,132005,13158.4,7459.59,2,sort
1200.0,146885,14705.1,8253.94,2,sort
1200.0,132011,13319.6,7380.49,2,sort
1200.0,154347,15524.6,8596.37,2,sort
1200.0,132053,13180.6,7272.34,2,sort
1200.0,131919,13420.9,7508.71,2,sort
1200.0,132064,12711,7032.26,2,sort
1200.0,131919,13419,7495.67,2,sort
1200.0,132007,13424.6,7472.28,2,sort
1200.0,81834,8602.27,4917.12,4,sort
1200.0,73852,7884.39,4555.59,4,sort
1200.0,73765.8,7952.69,4620.74,4,sort
1200.0,73872.1,7948.9,4600.33,4,sort
1200.0,73758.8,7306.13,4248.97,4,sort
1200.0,73840,7960.61,4622.38,4,sort
1200.0,73922.3,7904.33,4600.72,4,sort
1200.0,73994.4,7967.82,4597.56,4,sort
1200.0,73783,7366.95,4405.97,4,sort
1200.0,73855.8,7879.54,4602.83,4,sort
1200.0,46723,5199.84,3089.01,8,sort
1200.0,45436.8,5086.42,3036.07,8,sort
1200.0,47684,5298.02,3140.96,8,sort
1200.0,45394.8,5077.79,3026.12,8,sort
1200.0,46519.7,5190.77,3086.15,8,sort
1200.0,45356.3,5065.35,3001.59,8,sort
1200.0,46787.7,4960.24,2908.65,8,sort
1200.0,45544,5099.2,3044.36,8,sort
1200.0,45348.6,5102.69,3032.06,8,sort
1200.0,45890,5123.76,3053.38,8,sort
1200.0,35807.1,4053.49,2413.63,16,sort
1200.0,35994.7,4048.59,2400.61,16,sort
1200.0,34844.4,3763.47,2403.14,16,sort
1200.0,35981.4,4040.73,2417.76,16,sort
1200.0,34937.5,2366.17,1316.55,16,sort
1200.0,36268.4,4073.78,2433.82,16,sort
1200.0,35247.7,4013.02,2416.22,16,sort
1200.0,35925.6,4038.54,2382.41,16,sort
1200.0,35933.6,3118.27,1832.53,16,sort
1200.0,35998.5,4046.8,2364.91,16,sort
1200.0,30061.7,3471.29,2161.15,32,sort
1200.0,28931.3,3405.6,2086.3,32,sort
1200.0,28881.5,3404.87,2096.66,32,sort
1200.0,29133.6,3433.52,2059.78,32,sort
1200.0,28882.3,1943.8,1071.52,32,sort
1200.0,29091.9,3432.55,2111.57,32,sort
1200.0,28522.8,3312.16,2003.6,32,sort
1200.0,29299.7,3454.31,2124.22,32,sort
1200.0,28713.4,3211.16,1958.15,32,sort
1200.0,28735.5,3350.88,2066.77,32,sort
1300.0,233162,22996.7,12539.2,1,sort
1300.0,232960,22831.7,12386.4,1,sort
1300.0,233154,22949.7,12481.3,1,sort
1300.0,232988,22597.4,12301.8,1,sort
1300.0,233158,22946.7,12497.7,1,sort
1300.0,232998,22797,12343.9,1,sort
1300.0,233157,22944.8,12492.3,1,sort
1300.0,232971,22731.2,12320.2,1,sort
1300.0,233157,22877.2,12464.8,1,sort
1300.0,232994,22796,12363.7,1,sort
1300.0,121853,12270,6997.56,2,sort
1300.0,122254,12552.4,7054.03,2,sort
1300.0,121861,12604.8,7127.92,2,sort
1300.0,121976,12446.7,7042.5,2,sort
1300.0,157000,15917.3,8852.31,2,sort
1300.0,122319,12360,6859.94,2,sort
1300.0,121866,12654.7,7156.41,2,sort
1300.0,121818,12590.9,7129.86,2,sort
1300.0,121852,12592.4,7185.14,2,sort
1300.0,121811,12412.5,7010.23,2,sort
1300.0,73749.1,8308.41,4963.37,4,sort
1300.0,68098.3,7776.05,4681.84,4,sort
1300.0,68159.1,7789.14,4698.96,4,sort
1300.0,68204.2,7394.17,4437.95,4,sort
1300.0,68163.6,7790.47,4680.9,4,sort
1300.0,68336.8,7853.12,4750.9,4,sort
1300.0,68161.6,7807.24,4712.38,4,sort
1300.0,68159.8,7838.83,4742.36,4,sort
1300.0,68193.6,7806.21,4709.45,4,sort
1300.0,68177.5,7842.25,4741.58,4,sort
1300.0,42841,5271.93,3282.92,8,sort
1300.0,41897.7,5346.56,3460.39,8,sort
1300.0,42748.6,5120.35,3237.87,8,sort
1300.0,41855.9,5399.41,3426.03,8,sort
1300.0,42777.6,5291.79,3345.08,8,sort
1300.0,42024.4,5403.79,3402.39,8,sort
1300.0,42334.5,5223.27,3298.9,8,sort
1300.0,43191.9,5525.18,3541.97,8,sort
1300.0,42268.8,4765.82,2972.9,8,sort
1300.0,42012.7,4808.51,3031.7,8,sort
1300.0,32695.3,4207.39,2657.78,16,sort
1300.0,32501.2,4352.34,2856.09,16,sort
1300.0,33190.6,4225.47,2684.26,16,sort
1300.0,32616.6,4305.07,2764.96,16,sort
1300.0,33162.2,4259.8,2687.93,16,sort
1300.0,32902.7,4323.8,2815.5,16,sort
1300.0,33377.2,3977.15,2603.69,16,sort
1300.0,32912.9,4331.75,2823.79,16,sort
1300.0,32971.5,4269.13,2760.61,16,sort
1300.0,32966.6,4355.12,2832.54,16,sort
1300.0,31851.1,4146.17,2689.53,32,sort
1300.0,31669.4,4280.37,2737.16,32,sort
1300.0,32700.1,4189.29,2787.68,32,sort
1300.0,31878,4311.22,2843.88,32,sort
1300.0,33668.9,4437.66,2871.85,32,sort
1300.0,33518.9,3954.86,2474.51,32,sort
1300.0,35677.4,4622.18,3046.88,32,sort
1300.0,33520.5,4398.96,2904.83,32,sort
1300.0,34570.2,4544.27,2966,32,sort
1300.0,34222.8,4319.27,2862.19,32,sort
1400.0,216496,21571.7,11870,1,sort
1400.0,216411,21473.7,11766.4,1,sort
1400.0,215497,21422.2,11817.9,1,sort
1400.0,215439,21316.4,11711.9,1,sort
1400.0,216480,21532.2,11861.6,1,sort
