FR,TIM,EN,DC,TR,Name
1200.0,73655.6,7591.84,4067.71,1,sort
1200.0,73534.1,7548.03,4001.49,1,sort
1200.0,73820.2,7578.68,4070.48,1,sort
1200.0,73969,7613.78,4076.24,1,sort
1200.0,73738.7,7327.51,3868.88,1,sort
1200.0,73600.8,7103.78,3649.06,1,sort
1200.0,73529.8,7334.36,3801.33,1,sort
1200.0,73512.4,7351.81,3813.14,1,sort
1200.0,73438.8,7330.29,3798.62,1,sort
1200.0,73578.3,6927.43,3600.81,1,sort
1200.0,37315.6,3746.15,1914.2,2,sort
1200.0,37012.8,3852.48,2074.63,2,sort
1200.0,37080.5,3562.52,1895.78,2,sort
1200.0,37039.1,3753.56,2055.63,2,sort
1200.0,37083.8,3767.1,2080.01,2,sort
1200.0,36951.6,3853.04,2093.32,2,sort
1200.0,36957.4,3805.29,2014.97,2,sort
1200.0,38731.9,3872.05,2000.05,2,sort
1200.0,36970.7,3830.54,2038.22,2,sort
1200.0,37764.2,3897.29,2083.54,2,sort
1200.0,29084.4,3030.72,1646.17,4,sort
1200.0,21714.4,2347.87,1295.23,4,sort
1200.0,23586.5,2531.94,1396.82,4,sort
1200.0,22081,2414.73,1325.41,4,sort
1200.0,21701.3,2441.63,1398.04,4,sort
1200.0,22778.9,2495.87,1425.65,4,sort
1200.0,28371,2981.6,1616.3,4,sort
1200.0,21852.2,2361.12,1312.74,4,sort
1200.0,21737.2,1974.7,1055.53,4,sort
1200.0,28941.3,2480.71,1306.46,4,sort
1200.0,12529.9,1440.23,885.135,8,sort
1200.0,12283.2,609.356,464.118,8,sort
1200.0,7740.42,255.259,291.097,8,sort
1200.0,9409.49,1238.68,817.539,8,sort
1200.0,7828.27,1140.11,699.953,8,sort
1200.0,7950.39,1116.39,727.265,8,sort
1200.0,8144.53,1127.65,720.414,8,sort
1200.0,7810.64,701.215,606.264,8,sort
1200.0,7698.98,994.357,676.888,8,sort
1200.0,9418.99,1034.6,576.589,8,sort
1200.0,4656.1,712.607,481.515,16,sort
1200.0,5134.86,49.9277,125.681,16,sort
1200.0,5159.76,724.314,470.936,16,sort
1200.0,4828.14,812.113,568.712,16,sort
1200.0,5055.63,851.569,595.925,16,sort
1200.0,4921.64,749.479,432.73,16,sort
1200.0,5139.31,797.087,535.222,16,sort
1200.0,5209.45,566.384,421.683,16,sort
1200.0,4931.59,763.698,449.976,16,sort
1200.0,4776.77,594.744,393.307,16,sort
1200.0,3122.08,528.83,400.246,32,sort
1200.0,3181.48,502.538,253.424,32,sort
1200.0,3451.8,456.278,315.441,32,sort
1200.0,3185.39,564.192,363.109,32,sort
1200.0,3219.29,567.872,406.862,32,sort
1200.0,3146.18,413.722,315.448,32,sort
1200.0,3223.89,560.864,307.281,32,sort
1200.0,3193.3,387.554,332.539,32,sort
1200.0,4404.01,692.392,389.723,32,sort
1200.0,4571.15,636.015,390.551,32,sort
1300.0,68303.7,7003.35,3764.94,1,sort
1300.0,68429.9,7026.08,3822.64,1,sort
1300.0,68303.6,7019.4,3874.99,1,sort
1300.0,68579.2,7174.19,3963.18,1,sort
1300.0,68552.9,7058.22,3805.11,1,sort
1300.0,68150,6876.77,3676.72,1,sort
1300.0,68374.8,5595.77,2907.86,1,sort
1300.0,68107.9,6447.77,3436.14,1,sort
1300.0,68378.1,6924.25,3690.44,1,sort
1300.0,68292.6,6937.51,3746.1,1,sort
1300.0,34337.3,3599.43,1968.27,2,sort
1300.0,34221.6,3548.99,1964.23,2,sort
1300.0,34217.8,3584.57,1960.87,2,sort
1300.0,36198.7,3753.86,2099.66,2,sort
1300.0,34218.6,3616.67,2037.34,2,sort
1300.0,34133.2,2424.63,2030.39,2,sort
1300.0,34372.9,3582.31,1981.59,2,sort
1300.0,35864,3664.46,2046.84,2,sort
1300.0,34214.2,3188.3,1732.69,2,sort
1300.0,34205.8,3467.91,1865.04,2,sort
1300.0,20086.2,2214.4,1309.73,4,sort
1300.0,22259.1,2434.44,1427.12,4,sort
1300.0,20245.5,2259.01,1371.4,4,sort
1300.0,20424.9,660.667,335.102,4,sort
1300.0,20247.8,2303.18,1380.95,4,sort
1300.0,26897.9,2889.96,1656.45,4,sort
1300.0,20394.8,1835.16,1071.45,4,sort
1300.0,26844.2,2802.57,1616.06,4,sort
1300.0,20357.5,2233.53,1295.64,4,sort
1300.0,19988.7,2205.89,1291.08,4,sort
1300.0,11026.2,1313.97,830.847,8,sort
1300.0,11508.3,1379,805.525,8,sort
1300.0,11701.6,1287.64,735.655,8,sort
1300.0,12185.8,1570.2,1004.46,8,sort
1300.0,11326.8,1470.46,939.612,8,sort
1300.0,11262.7,1368.32,806.88,8,sort
1300.0,11872.6,1400.45,810.949,8,sort
1300.0,10884.7,1247.85,805.468,8,sort
1300.0,11447.4,1057.69,543.017,8,sort
1300.0,11897.1,1397.94,867.481,8,sort
1300.0,7403.67,946.995,651.039,16,sort
1300.0,6932.94,851.059,559.827,16,sort
1300.0,6819.91,932.792,613.2,16,sort
1300.0,6842.57,995.794,674.099,16,sort
1300.0,7265.9,973.834,634.181,16,sort
1300.0,6874.11,865.6,594.175,16,sort
1300.0,6878.66,864.624,552.247,16,sort
1300.0,6926.23,869.329,551.325,16,sort
1300.0,4518.91,282.019,299.277,32,sort
1300.0,6959.13,834.859,554.421,16,sort
1300.0,4689.25,635.941,456.945,32,sort
1300.0,6718.68,841.664,516.298,16,sort
1300.0,4595.68,593.447,426.741,32,sort
1300.0,4164.88,610.284,308.389,32,sort
1300.0,4355.69,632.813,373.216,32,sort
1300.0,4503.17,646.494,438.879,32,sort
1300.0,4443.1,630.619,436.944,32,sort
1300.0,4714.9,673.73,421.01,32,sort
1300.0,4856.43,679.275,461.713,32,sort
1300.0,4490.44,646.982,406.64,32,sort
1400.0,63708.5,6738.41,3982.67,1,sort
1400.0,63888.6,6771.65,4019.28,1,sort
1400.0,63883,6744.45,3988.07,1,sort
1400.0,64212.5,6810.08,4040.78,1,sort
1400.0,63965.3,6675.45,3928.64,1,sort
1400.0,63881.8,6429.91,3635.43,1,sort
1400.0,63835.1,6543.62,3807.48,1,sort
1400.0,63714.3,6495.87,3754.67,1,sort
1400.0,63847.8,6544.64,3791.75,1,sort
1400.0,63891.2,6550.98,3795.67,1,sort
1400.0,31896.2,3379.87,1982.07,2,sort
1400.0,32156.9,3255.19,1921.27,2,sort
1400.0,32014,3257.37,1836.98,2,sort
1400.0,32047.5,3307.9,1991.95,2,sort
1400.0,32418.5,3425.25,1960.29,2,sort
1400.0,32239.6,2993.5,1830.95,2,sort
1400.0,31897.1,3014.41,1802.31,2,sort
1400.0,31993.4,3446.83,2027.02,2,sort
1400.0,31933.7,3437.75,2042.83,2,sort
1400.0,33449,3585.22,1697.58,2,sort
1400.0,18950.9,2108.09,1307.28,4,sort
1400.0,23872.8,2595.67,1541.73,4,sort
1400.0,20769.8,2324.74,1422.08,4,sort
1400.0,19596.3,1815.77,1033.44,4,sort
1400.0,18781.9,2197.26,1366.96,4,sort
1400.0,25053.1,2830.4,1745.12,4,sort
1400.0,25625.4,2864.18,1706.01,4,sort
1400.0,19014.4,2132.69,1345.92,4,sort
1400.0,19915.7,2259.74,1398.22,4,sort
1400.0,19093.3,1949.24,1274.98,4,sort
1400.0,12515.3,1477.71,877.941,8,sort
1400.0,10735.5,1292.33,854.118,8,sort
1400.0,11616.8,1429.86,920.894,8,sort
1400.0,10177.2,1316.11,846.533,8,sort
1400.0,11813.5,1494.47,962.264,8,sort
1400.0,10916.6,1379.59,903.902,8,sort
1400.0,10407.1,1275.14,807.383,8,sort
1400.0,10250.9,1260.77,811.654,8,sort
1400.0,12409.6,1481.76,930.669,8,sort
1400.0,10529.4,1298.49,837.526,8,sort
1400.0,6521.52,669.443,445.594,16,sort
1400.0,6657.26,898.669,607.496,16,sort
1400.0,6166.75,878.132,588.11,16,sort
1400.0,6309.9,857.269,608.01,16,sort
1400.0,6469.02,964.183,677.811,16,sort
1400.0,6419.58,898.949,472.331,16,sort
1400.0,6610.08,865.752,533.244,16,sort
1400.0,6386.21,823.547,542.611,16,sort
1400.0,6566.38,906.288,611.264,16,sort
1400.0,6517.75,746.289,521.41,16,sort
1400.0,4297.78,638.536,446.307,32,sort
1400.0,4275.98,632.101,440.974,32,sort
1400.0,4028.99,489.48,429.514,32,sort
1400.0,4211.76,627.363,439.783,32,sort
1400.0,4263.96,631.044,431.828,32,sort
1400.0,4739.24,676.777,466.742,32,sort
1400.0,4922.34,420.666,292.535,32,sort
1400.0,4713.53,662.56,445.849,32,sort
1400.0,4630.82,432.443,408.549,32,sort
1400.0,4607.52,558.689,402.454,32,sort
1600.0,56605.3,5983.53,3607.85,1,sort
1600.0,56735.1,6031.82,3646.95,1,sort
1600.0,57208.8,6072,3657.38,1,sort
1600.0,56656.3,6069.28,3550.08,1,sort
